"order_date","fiscal_year","fiscal_quarter","fiscal_month","week_of_year","so_number","order_id","line_id","customer_code","customer_name","legacy_province_id","legacy_province_name","legacy_region","silver_province_code","silver_province_name","silver_province_type","silver_region","geo_match_method","geo_confidence","product_code","product_name","color","line_id_fk","line_name","group_code","group_name","quantity","unit_price","line_total"
2025-03-19,2025,1,3,12,BH25.0314,332,2837,KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,25,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,Miền Bắc,"38",Thanh Hóa,Tỉnh,Miền Trung,address,HIGH,"000209002025000",Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.00,1150000.00,2300000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2838,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002015000",Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1180000.00,3540000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2839,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2840,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002025000",Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2841,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3.00,1130000.00,3390000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2842,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2843,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000214004000000",Xe đạp Thống Nhất GN 05-26,"05-26",5,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,1.00,1250000.00,1250000.00
2025-03-19,2025,1,3,12,BH25.0315,333,2844,KH-00109,CÔNG TY CỔ PHẦN VẠN LỢI,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002001002",Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2845,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000334002013000",Xe đạp Thống Nhất Super 20 Xanh,Xanh,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1210000.00,2420000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2846,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002001002",Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2847,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002004005",Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1200000.00,2400000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2848,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002008001",Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2849,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002019002",Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1200000.00,2400000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2850,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002002000",Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2851,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1050000.00,3150000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2852,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2853,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1050000.00,3150000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2854,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000333002001000",Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,3.00,1300000.00,3900000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2855,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000333002022000",Xe đạp Thống Nhất Super 26 xanh,xanh,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,3.00,1300000.00,3900000.00
2025-03-19,2025,1,3,12,BH25.0316,334,2856,KH-00194,CỬA HÀNG XE ĐẠP SÁN LẠP,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000334002001000",Xe đạp Thống Nhất Super 20 Đen,Đen,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1210000.00,2420000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2857,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000216003008000",Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2858,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002008001",Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2859,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002019002",Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2860,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000334002001000",Xe đạp Thống Nhất Super 20 Đen,Đen,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1210000.00,1210000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2861,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002002000",Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2862,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2863,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2864,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2865,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2866,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003014000",Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2867,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2868,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002004000",Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1.00,1180000.00,1180000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2869,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
2025-03-19,2025,1,3,12,BH25.0317,335,2870,KH-00195,CỬA HÀNG XE ĐẠP BÌNH MINH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
2025-03-19,2025,1,3,12,BH25.0318,321,2871,KH-00196,CÔNG TY CỔ PHẦN NAM TIẾN,3,Bắc Ninh,Miền Bắc,"24",Bắc Ninh,Tỉnh,Miền Bắc,address,HIGH,"000125002002000",Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1050000.00,3150000.00
2025-03-19,2025,1,3,12,BH25.0318,321,2872,KH-00196,CÔNG TY CỔ PHẦN NAM TIẾN,3,Bắc Ninh,Miền Bắc,"24",Bắc Ninh,Tỉnh,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,5.00,1050000.00,5250000.00
2025-03-19,2025,1,3,12,BH25.0318,321,2873,KH-00196,CÔNG TY CỔ PHẦN NAM TIẾN,3,Bắc Ninh,Miền Bắc,"24",Bắc Ninh,Tỉnh,Miền Bắc,address,HIGH,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1050000.00,3150000.00
2025-03-19,2025,1,3,12,BH25.0318,321,2874,KH-00196,CÔNG TY CỔ PHẦN NAM TIẾN,3,Bắc Ninh,Miền Bắc,"24",Bắc Ninh,Tỉnh,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,4.00,1050000.00,4200000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2875,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2876,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,4.00,1050000.00,4200000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2877,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000216003001000",Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2878,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000216003008000",Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.00,1200000.00,2400000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2879,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000217003001000",Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.00,1250000.00,3750000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2880,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000217003008000",Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.00,1250000.00,2500000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2881,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000209002025000",Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,3,Xe 219-26,CITYBIKE_P,Xe phổ thông,4.00,1150000.00,4600000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2882,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1130000.00,5650000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2883,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5.00,1130000.00,5650000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2884,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002004000",Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1130000.00,2260000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2885,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002004000",Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2886,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2887,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2888,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-03-19,2025,1,3,12,BH25.0319,322,2889,KH-00197,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2890,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"1000250020220000",Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,500000.00,1000000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2891,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000217003001000",Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.00,1250000.00,1250000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2892,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000217003008000",Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,4.00,1250000.00,5000000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2893,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000331002008000",Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,3.00,1250000.00,3750000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2894,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002023000",Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1050000.00,2100000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2895,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3.00,1180000.00,3540000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2896,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002008001",Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2897,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002001002",Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2898,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000131002019002",Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2899,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2900,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003023000",Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2026-02-24,2026,1,2,9,BH26.0778,1493,15373,KH-00004,DOANH NGHIỆP TW KHẢI HOÀN,,,,,,,,,,"000217003008000",Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.00,1591666.00,3183332.00
2025-03-19,2025,1,3,12,BH25.0320,319,2901,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000330002001000",Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.00,1200000.00,2400000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2902,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000330002002200",Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2903,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"1000250020050000",Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,500000.00,500000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2904,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000401002016000","Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,2.00,1300000.00,2600000.00
2025-03-19,2025,1,3,12,BH25.0320,319,2905,KH-00190,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000333002001000",Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,1.00,1300000.00,1300000.00
